bin1_start	bin1_end	bin2_start	bin2_end
45846000	45847000	46425000	46426000
46161000	46162000	46425000	46426000
46224000	46225000	46425000	46426000
46317000	46318000	46425000	46426000
46350000	46351000	46425000	46426000
46289000	46290000	46425000	46426000
45661000	45662000	46425000	46426000
46335000	46336000	46425000	46426000
46424000	46425000	46425000	46426000
46326000	46327000	46426000	46427000
45901000	45902000	46426000	46427000
46368000	46369000	46426000	46427000
46377000	46378000	46426000	46427000
45654000	45655000	46426000	46427000
45876000	45877000	46426000	46427000
46407000	46408000	46426000	46427000
45618000	45619000	46426000	46427000
46378000	46379000	46426000	46427000
45787000	45788000	46426000	46427000
46385000	46386000	46426000	46427000
45789000	45790000	46426000	46427000
46298000	46299000	46426000	46427000
45870000	45871000	46426000	46427000
45898000	45899000	46426000	46427000
46387000	46388000	46426000	46427000
46231000	46232000	46426000	46427000
46336000	46337000	46426000	46427000
45591000	45592000	46426000	46427000
46242000	46243000	46426000	46427000
46400000	46401000	46426000	46427000
46415000	46416000	46426000	46427000
46404000	46405000	46426000	46427000
46417000	46418000	46426000	46427000
46390000	46391000	46426000	46427000
45811000	45812000	46426000	46427000
45771000	45772000	46426000	46427000
46312000	46313000	46426000	46427000
46340000	46341000	46426000	46427000
45713000	45714000	46426000	46427000
45482000	45483000	46434000	46435000
45857000	45858000	46434000	46435000
45875000	45876000	46434000	46435000
45471000	45472000	46434000	46435000
45531000	45532000	46434000	46435000
45882000	45883000	46434000	46435000
45895000	45896000	46434000	46435000
45797000	45798000	46434000	46435000
45896000	45897000	46434000	46435000
45603000	45604000	46434000	46435000
45798000	45799000	46434000	46435000
46208000	46209000	46434000	46435000
46367000	46368000	46434000	46435000
46403000	46404000	46434000	46435000
45484000	45485000	46434000	46435000
46301000	46302000	46434000	46435000
45645000	45646000	46434000	46435000
45866000	45867000	46434000	46435000
46193000	46194000	46434000	46435000
46326000	46327000	46434000	46435000
45901000	45902000	46434000	46435000
46368000	46369000	46434000	46435000
46377000	46378000	46434000	46435000
45654000	45655000	46434000	46435000
45876000	45877000	46434000	46435000
46407000	46408000	46434000	46435000
45618000	45619000	46434000	46435000
46378000	46379000	46434000	46435000
45787000	45788000	46434000	46435000
46385000	46386000	46434000	46435000
45789000	45790000	46434000	46435000
46298000	46299000	46434000	46435000
45870000	45871000	46434000	46435000
45898000	45899000	46434000	46435000
46387000	46388000	46434000	46435000
46231000	46232000	46434000	46435000
46336000	46337000	46434000	46435000
46426000	46427000	46434000	46435000
45591000	45592000	46434000	46435000
46242000	46243000	46434000	46435000
46400000	46401000	46434000	46435000
46415000	46416000	46434000	46435000
46404000	46405000	46434000	46435000
46417000	46418000	46434000	46435000
46390000	46391000	46434000	46435000
45811000	45812000	46434000	46435000
45771000	45772000	46434000	46435000
46312000	46313000	46434000	46435000
46340000	46341000	46434000	46435000
46391000	46392000	46435000	46436000
46401000	46402000	46435000	46436000
46230000	46231000	46435000	46436000
45465000	45466000	46435000	46436000
45483000	45484000	46435000	46436000
45877000	45878000	46435000	46436000
46339000	46340000	46435000	46436000
45606000	45607000	46435000	46436000
45941000	45942000	46435000	46436000
46318000	46319000	46435000	46436000
46319000	46320000	46435000	46436000
45734000	45735000	46435000	46436000
45810000	45811000	46435000	46436000
45871000	45872000	46435000	46436000
46241000	46242000	46435000	46436000
46314000	46315000	46435000	46436000
45597000	45598000	46435000	46436000
46189000	46190000	46435000	46436000
46229000	46230000	46435000	46436000
46359000	46360000	46435000	46436000
45799000	45800000	46435000	46436000
46324000	46325000	46435000	46436000
46358000	46359000	46435000	46436000
45662000	45663000	46435000	46436000
45784000	45785000	46435000	46436000
45919000	45920000	46435000	46436000
46274000	46275000	46435000	46436000
46236000	46237000	46435000	46436000
46348000	46349000	46435000	46436000
46375000	46376000	46435000	46436000
46364000	46365000	46435000	46436000
46382000	46383000	46435000	46436000
45879000	45880000	46435000	46436000
45881000	45882000	46435000	46436000
46282000	46283000	46435000	46436000
46345000	46346000	46435000	46436000
45466000	45467000	46435000	46436000
45852000	45853000	46435000	46436000
45891000	45892000	46435000	46436000
45892000	45893000	46435000	46436000
46207000	46208000	46435000	46436000
46288000	46289000	46435000	46436000
45846000	45847000	46435000	46436000
46161000	46162000	46435000	46436000
46224000	46225000	46435000	46436000
46317000	46318000	46435000	46436000
46350000	46351000	46435000	46436000
46289000	46290000	46435000	46436000
45661000	45662000	46435000	46436000
46335000	46336000	46435000	46436000
46424000	46425000	46435000	46436000
45441000	45442000	46435000	46436000
46162000	46163000	46435000	46436000
45930000	45931000	46435000	46436000
45933000	45934000	46435000	46436000
46332000	46333000	46435000	46436000
45520000	45521000	46435000	46436000
45887000	45888000	46435000	46436000
46225000	46226000	46435000	46436000
45449000	45450000	46435000	46436000
45785000	45786000	46435000	46436000
46329000	46330000	46435000	46436000
46333000	46334000	46435000	46436000
46419000	46420000	46435000	46436000
45788000	45789000	46435000	46436000
45505000	45506000	46435000	46436000
45644000	45645000	46435000	46436000
46392000	46393000	46435000	46436000
46402000	46403000	46435000	46436000
45605000	45606000	46435000	46436000
46414000	46415000	46435000	46436000
46422000	46423000	46435000	46436000
45817000	45818000	46435000	46436000
45872000	45873000	46435000	46436000
45885000	45886000	46435000	46436000
45928000	45929000	46435000	46436000
46199000	46200000	46435000	46436000
46258000	46259000	46435000	46436000
46272000	46273000	46435000	46436000
46376000	46377000	46435000	46436000
45482000	45483000	46435000	46436000
45857000	45858000	46435000	46436000
45875000	45876000	46435000	46436000
45471000	45472000	46435000	46436000
45531000	45532000	46435000	46436000
45882000	45883000	46435000	46436000
45895000	45896000	46435000	46436000
45797000	45798000	46435000	46436000
45896000	45897000	46435000	46436000
45603000	45604000	46435000	46436000
45798000	45799000	46435000	46436000
46208000	46209000	46435000	46436000
46367000	46368000	46435000	46436000
46403000	46404000	46435000	46436000
45484000	45485000	46435000	46436000
46301000	46302000	46435000	46436000
45645000	45646000	46435000	46436000
45866000	45867000	46435000	46436000
46193000	46194000	46435000	46436000
46326000	46327000	46435000	46436000
45842000	45843000	46438000	46439000
45934000	45935000	46438000	46439000
46126000	46127000	46438000	46439000
45492000	45493000	46438000	46439000
46128000	46129000	46438000	46439000
45442000	45443000	46438000	46439000
45629000	45630000	46438000	46439000
45827000	45828000	46438000	46439000
46322000	46323000	46438000	46439000
45783000	45784000	46438000	46439000
45803000	45804000	46438000	46439000
46315000	46316000	46438000	46439000
45744000	45745000	46438000	46439000
46352000	46353000	46438000	46439000
45845000	45846000	46438000	46439000
45596000	45597000	46438000	46439000
45622000	45623000	46438000	46439000
46067000	46068000	46438000	46439000
46293000	46294000	46438000	46439000
46266000	46267000	46438000	46439000
45495000	45496000	46438000	46439000
45575000	45576000	46438000	46439000
45830000	45831000	46438000	46439000
45973000	45974000	46438000	46439000
46398000	46399000	46438000	46439000
45541000	45542000	46438000	46439000
45655000	45656000	46438000	46439000
45509000	45510000	46438000	46439000
45829000	45830000	46438000	46439000
46182000	46183000	46438000	46439000
46210000	46211000	46438000	46439000
45890000	45891000	46438000	46439000
45816000	45817000	46438000	46439000
46157000	46158000	46438000	46439000
45493000	45494000	46438000	46439000
46051000	46052000	46438000	46439000
46198000	46199000	46438000	46439000
45602000	45603000	46438000	46439000
45966000	45967000	46438000	46439000
46150000	46151000	46438000	46439000
45519000	45520000	46438000	46439000
46396000	46397000	46438000	46439000
45711000	45712000	46438000	46439000
45715000	45716000	46438000	46439000
45850000	45851000	46438000	46439000
45826000	45827000	46438000	46439000
45858000	45859000	46438000	46439000
46406000	46407000	46438000	46439000
45508000	45509000	46438000	46439000
45825000	45826000	46438000	46439000
46384000	46385000	46438000	46439000
46328000	46329000	46438000	46439000
45470000	45471000	46438000	46439000
46294000	46295000	46438000	46439000
45506000	45507000	46438000	46439000
45529000	45530000	46438000	46439000
45867000	45868000	46438000	46439000
46344000	46345000	46438000	46439000
46316000	46317000	46438000	46439000
45540000	45541000	46438000	46439000
45920000	45921000	46438000	46439000
46408000	46409000	46438000	46439000
45443000	45444000	46438000	46439000
45667000	45668000	46438000	46439000
45812000	45813000	46438000	46439000
46187000	46188000	46438000	46439000
46200000	46201000	46438000	46439000
46286000	46287000	46438000	46439000
45598000	45599000	46438000	46439000
45819000	45820000	46438000	46439000
45446000	45447000	46439000	46440000
46050000	46051000	46439000	46440000
45712000	45713000	46439000	46440000
46151000	46152000	46439000	46440000
45521000	45522000	46439000	46440000
46405000	46406000	46439000	46440000
45507000	45508000	46439000	46440000
45604000	45605000	46439000	46440000
45706000	45707000	46439000	46440000
46164000	46165000	46439000	46440000
45631000	45632000	46439000	46440000
45752000	45753000	46439000	46440000
45931000	45932000	46439000	46440000
46106000	46107000	46439000	46440000
46362000	46363000	46439000	46440000
45518000	45519000	46439000	46440000
45592000	45593000	46439000	46440000
45912000	45913000	46439000	46440000
46268000	46269000	46439000	46440000
46341000	46342000	46439000	46440000
45922000	45923000	46439000	46440000
45539000	45540000	46439000	46440000
46079000	46080000	46439000	46440000
46183000	46184000	46439000	46440000
46291000	46292000	46439000	46440000
45560000	45561000	46439000	46440000
45889000	45890000	46439000	46440000
46125000	46126000	46439000	46440000
46159000	46160000	46439000	46440000
45467000	45468000	46439000	46440000
45763000	45764000	46439000	46440000
45916000	45917000	46439000	46440000
46347000	46348000	46439000	46440000
45913000	45914000	46439000	46440000
46321000	46322000	46439000	46440000
45818000	45819000	46439000	46440000
45853000	45854000	46439000	46440000
46287000	46288000	46439000	46440000
45974000	45975000	46439000	46440000
46251000	46252000	46439000	46440000
45865000	45866000	46439000	46440000
46416000	46417000	46439000	46440000
46325000	46326000	46439000	46440000
45762000	45763000	46439000	46440000
46169000	46170000	46439000	46440000
45559000	45560000	46439000	46440000
46066000	46067000	46439000	46440000
46349000	46350000	46439000	46440000
46172000	46173000	46439000	46440000
45652000	45653000	46439000	46440000
45899000	45900000	46439000	46440000
46390000	46391000	46441000	46442000
45811000	45812000	46441000	46442000
45771000	45772000	46441000	46442000
46312000	46313000	46441000	46442000
46340000	46341000	46441000	46442000
45713000	45714000	46441000	46442000
45897000	45898000	46441000	46442000
45786000	45787000	46441000	46442000
46420000	46421000	46441000	46442000
45714000	45715000	46441000	46442000
46365000	46366000	46441000	46442000
45976000	45977000	46441000	46442000
45831000	45832000	46441000	46442000
45597000	45598000	46442000	46443000
46189000	46190000	46442000	46443000
46229000	46230000	46442000	46443000
46359000	46360000	46442000	46443000
45799000	45800000	46442000	46443000
46324000	46325000	46442000	46443000
46358000	46359000	46442000	46443000
45662000	45663000	46442000	46443000
45784000	45785000	46442000	46443000
45919000	45920000	46442000	46443000
46274000	46275000	46442000	46443000
46236000	46237000	46442000	46443000
46348000	46349000	46442000	46443000
46375000	46376000	46442000	46443000
46364000	46365000	46442000	46443000
46382000	46383000	46442000	46443000
45879000	45880000	46442000	46443000
45881000	45882000	46442000	46443000
46282000	46283000	46442000	46443000
46345000	46346000	46442000	46443000
45466000	45467000	46442000	46443000
45852000	45853000	46442000	46443000
